#category	term ID	term description	observed gene count	background gene count	strength	false discovery rate	matching proteins in your network (IDs)	matching proteins in your network (labels)
TISSUES	BTO:0000282	Head	49	6329	0.32	5.58e-08	9606.ENSP00000215793,9606.ENSP00000222673,9606.ENSP00000225388,9606.ENSP00000236671,9606.ENSP00000243077,9606.ENSP00000247665,9606.ENSP00000251453,9606.ENSP00000253024,9606.ENSP00000261973,9606.ENSP00000262027,9606.ENSP00000262584,9606.ENSP00000264954,9606.ENSP00000265069,9606.ENSP00000273398,9606.ENSP00000276079,9606.ENSP00000276390,9606.ENSP00000298510,9606.ENSP00000306330,9606.ENSP00000310226,9606.ENSP00000317379,9606.ENSP00000321259,9606.ENSP00000325905,9606.ENSP00000327070,9606.ENSP00000335304,9606.ENSP00000340329,9606.ENSP00000344456,9606.ENSP00000348849,9606.ENSP00000348886,9606.ENSP00000349748,9606.ENSP00000352257,9606.ENSP00000353375,9606.ENSP00000354826,9606.ENSP00000355217,9606.ENSP00000357048,9606.ENSP00000357516,9606.ENSP00000357836,9606.ENSP00000360939,9606.ENSP00000362271,9606.ENSP00000363018,9606.ENSP00000363676,9606.ENSP00000370010,9606.ENSP00000375978,9606.ENSP00000385923,9606.ENSP00000389649,9606.ENSP00000391249,9606.ENSP00000414982,9606.ENSP00000446252,9606.ENSP00000466134,9606.ENSP00000466897	SF3A1,OGDH,NUFIP2,CTSD,LRP1,PHPT1,RPS16,TRIM28,RBM25,MARS,RPL8,GRPEL1,ZFR,ATP6V1A,NONO,ATP6V1B2,PRDX3,YWHAG,RAB1B,GLS,TALDO1,SRSF7,MDH2,DLST,CAPRIN1,CTNNB1,RPS26,STOML2,SFPQ,XRCC6,MAP4,CALD1,SNX6,COPA,TPM3,SNX27,CMPK1,AK1,RPL10A,RPL11,TMSB4X,XRCC5,NUCB1,ATP5J,SEPT9,KLC1,SOD2,PRKCSH,CIRBP
TISSUES	BTO:0000763	Lung	21	1162	0.69	6.67e-08	9606.ENSP00000223095,9606.ENSP00000236671,9606.ENSP00000262584,9606.ENSP00000276079,9606.ENSP00000285093,9606.ENSP00000298510,9606.ENSP00000321259,9606.ENSP00000327070,9606.ENSP00000348886,9606.ENSP00000352257,9606.ENSP00000354826,9606.ENSP00000357516,9606.ENSP00000363018,9606.ENSP00000367265,9606.ENSP00000370010,9606.ENSP00000385923,9606.ENSP00000426119,9606.ENSP00000432282,9606.ENSP00000446252,9606.ENSP00000466134,9606.ENSP00000466897	SERPINE1,CTSD,RPL8,NONO,ACAA2,PRDX3,TALDO1,MDH2,STOML2,XRCC6,CALD1,TPM3,RPL10A,CKAP4,TMSB4X,NUCB1,CRIP2,TAGLN,SOD2,PRKCSH,CIRBP
TISSUES	BTO:0000058	Alimentary canal	26	1865	0.58	8.55e-08	9606.ENSP00000236671,9606.ENSP00000251453,9606.ENSP00000262027,9606.ENSP00000262584,9606.ENSP00000265069,9606.ENSP00000276079,9606.ENSP00000298510,9606.ENSP00000306330,9606.ENSP00000327070,9606.ENSP00000340329,9606.ENSP00000344456,9606.ENSP00000352257,9606.ENSP00000354826,9606.ENSP00000357048,9606.ENSP00000360939,9606.ENSP00000362271,9606.ENSP00000363018,9606.ENSP00000363676,9606.ENSP00000368646,9606.ENSP00000370010,9606.ENSP00000375978,9606.ENSP00000428085,9606.ENSP00000432282,9606.ENSP00000446252,9606.ENSP00000466134,9606.ENSP00000480332	CTSD,RPS16,MARS,RPL8,ZFR,NONO,PRDX3,YWHAG,MDH2,CAPRIN1,CTNNB1,XRCC6,CALD1,COPA,CMPK1,AK1,RPL10A,RPL11,PRDX4,TMSB4X,XRCC5,RPL30,TAGLN,SOD2,PRKCSH,TRAPPC3
TISSUES	BTO:0000775	Lymphocyte	16	648	0.83	1.26e-07	9606.ENSP00000215793,9606.ENSP00000251453,9606.ENSP00000253024,9606.ENSP00000261973,9606.ENSP00000262027,9606.ENSP00000262584,9606.ENSP00000306330,9606.ENSP00000349748,9606.ENSP00000352257,9606.ENSP00000357705,9606.ENSP00000363018,9606.ENSP00000363676,9606.ENSP00000365131,9606.ENSP00000370010,9606.ENSP00000428085,9606.ENSP00000466134	SF3A1,RPS16,TRIM28,RBM25,MARS,RPL8,YWHAG,SFPQ,XRCC6,S100A4,RPL10A,RPL11,BAG6,TMSB4X,RPL30,PRKCSH
TISSUES	BTO:0003096	Internal male genital organ	28	2229	0.53	1.33e-07	9606.ENSP00000215071,9606.ENSP00000222673,9606.ENSP00000251453,9606.ENSP00000261973,9606.ENSP00000262027,9606.ENSP00000262584,9606.ENSP00000264954,9606.ENSP00000265069,9606.ENSP00000276079,9606.ENSP00000298510,9606.ENSP00000325905,9606.ENSP00000340329,9606.ENSP00000348849,9606.ENSP00000352257,9606.ENSP00000357048,9606.ENSP00000357516,9606.ENSP00000357705,9606.ENSP00000363018,9606.ENSP00000363676,9606.ENSP00000365131,9606.ENSP00000370010,9606.ENSP00000375978,9606.ENSP00000385923,9606.ENSP00000391249,9606.ENSP00000428085,9606.ENSP00000432282,9606.ENSP00000446252,9606.ENSP00000466134	PSMD8,OGDH,RPS16,RBM25,MARS,RPL8,GRPEL1,ZFR,NONO,PRDX3,SRSF7,CAPRIN1,RPS26,XRCC6,COPA,TPM3,S100A4,RPL10A,RPL11,BAG6,TMSB4X,XRCC5,NUCB1,SEPT9,RPL30,TAGLN,SOD2,PRKCSH
TISSUES	BTO:0000511	Gastrointestinal tract	24	1680	0.59	2.46e-07	9606.ENSP00000236671,9606.ENSP00000251453,9606.ENSP00000262027,9606.ENSP00000262584,9606.ENSP00000265069,9606.ENSP00000276079,9606.ENSP00000298510,9606.ENSP00000306330,9606.ENSP00000327070,9606.ENSP00000340329,9606.ENSP00000344456,9606.ENSP00000352257,9606.ENSP00000354826,9606.ENSP00000357048,9606.ENSP00000360939,9606.ENSP00000362271,9606.ENSP00000363018,9606.ENSP00000363676,9606.ENSP00000368646,9606.ENSP00000370010,9606.ENSP00000432282,9606.ENSP00000446252,9606.ENSP00000466134,9606.ENSP00000480332	CTSD,RPS16,MARS,RPL8,ZFR,NONO,PRDX3,YWHAG,MDH2,CAPRIN1,CTNNB1,XRCC6,CALD1,COPA,CMPK1,AK1,RPL10A,RPL11,PRDX4,TMSB4X,TAGLN,SOD2,PRKCSH,TRAPPC3
TISSUES	BTO:0000562	Heart	16	695	0.8	2.91e-07	9606.ENSP00000222673,9606.ENSP00000285093,9606.ENSP00000295927,9606.ENSP00000327070,9606.ENSP00000348886,9606.ENSP00000352257,9606.ENSP00000353375,9606.ENSP00000357516,9606.ENSP00000357705,9606.ENSP00000362271,9606.ENSP00000370010,9606.ENSP00000375978,9606.ENSP00000426119,9606.ENSP00000432282,9606.ENSP00000446252,9606.ENSP00000480359	OGDH,ACAA2,PTX3,MDH2,STOML2,XRCC6,MAP4,TPM3,S100A4,AK1,TMSB4X,XRCC5,CRIP2,TAGLN,SOD2,PDLIM5
TISSUES	BTO:0000284	Organism form	27	2239	0.52	6.41e-07	9606.ENSP00000215071,9606.ENSP00000223095,9606.ENSP00000225388,9606.ENSP00000236671,9606.ENSP00000243077,9606.ENSP00000251453,9606.ENSP00000253024,9606.ENSP00000262584,9606.ENSP00000276079,9606.ENSP00000310226,9606.ENSP00000317379,9606.ENSP00000325905,9606.ENSP00000344456,9606.ENSP00000348849,9606.ENSP00000352257,9606.ENSP00000353375,9606.ENSP00000354826,9606.ENSP00000357048,9606.ENSP00000357516,9606.ENSP00000366819,9606.ENSP00000367265,9606.ENSP00000385923,9606.ENSP00000407375,9606.ENSP00000428085,9606.ENSP00000466134,9606.ENSP00000466897,9606.ENSP00000480359	PSMD8,SERPINE1,NUFIP2,CTSD,LRP1,RPS16,TRIM28,RPL8,NONO,RAB1B,GLS,SRSF7,CTNNB1,RPS26,XRCC6,MAP4,CALD1,COPA,TPM3,UCHL3,CKAP4,NUCB1,GPX1,RPL30,PRKCSH,CIRBP,PDLIM5
TISSUES	BTO:0000751	Leukocyte	17	849	0.74	6.41e-07	9606.ENSP00000215793,9606.ENSP00000251453,9606.ENSP00000253024,9606.ENSP00000261973,9606.ENSP00000262027,9606.ENSP00000262584,9606.ENSP00000273398,9606.ENSP00000306330,9606.ENSP00000349748,9606.ENSP00000352257,9606.ENSP00000357705,9606.ENSP00000363018,9606.ENSP00000363676,9606.ENSP00000365131,9606.ENSP00000370010,9606.ENSP00000428085,9606.ENSP00000466134	SF3A1,RPS16,TRIM28,RBM25,MARS,RPL8,ATP6V1A,YWHAG,SFPQ,XRCC6,S100A4,RPL10A,RPL11,BAG6,TMSB4X,RPL30,PRKCSH
TISSUES	BTO:0000580	Blood cancer cell	19	1098	0.67	7.23e-07	9606.ENSP00000215071,9606.ENSP00000223136,9606.ENSP00000253024,9606.ENSP00000276079,9606.ENSP00000310226,9606.ENSP00000321259,9606.ENSP00000327070,9606.ENSP00000344456,9606.ENSP00000348849,9606.ENSP00000348886,9606.ENSP00000349748,9606.ENSP00000352257,9606.ENSP00000357516,9606.ENSP00000365131,9606.ENSP00000370010,9606.ENSP00000375978,9606.ENSP00000389649,9606.ENSP00000391249,9606.ENSP00000428085	PSMD8,FIS1,TRIM28,NONO,RAB1B,TALDO1,MDH2,CTNNB1,RPS26,STOML2,SFPQ,XRCC6,TPM3,BAG6,TMSB4X,XRCC5,ATP5J,SEPT9,RPL30
TISSUES	BTO:0000634	Integument	25	1970	0.54	9.49e-07	9606.ENSP00000215071,9606.ENSP00000223095,9606.ENSP00000236671,9606.ENSP00000243077,9606.ENSP00000253024,9606.ENSP00000261973,9606.ENSP00000262584,9606.ENSP00000276079,9606.ENSP00000295927,9606.ENSP00000325905,9606.ENSP00000344456,9606.ENSP00000348849,9606.ENSP00000348886,9606.ENSP00000352257,9606.ENSP00000354826,9606.ENSP00000357048,9606.ENSP00000357516,9606.ENSP00000357705,9606.ENSP00000360473,9606.ENSP00000363018,9606.ENSP00000365131,9606.ENSP00000370010,9606.ENSP00000375978,9606.ENSP00000391249,9606.ENSP00000480359	PSMD8,SERPINE1,CTSD,LRP1,TRIM28,RBM25,RPL8,NONO,PTX3,SRSF7,CTNNB1,RPS26,STOML2,XRCC6,CALD1,COPA,TPM3,S100A4,PFDN4,RPL10A,BAG6,TMSB4X,XRCC5,SEPT9,PDLIM5
TISSUES	BTO:0000772	Lymphoblast	10	235	1.06	1.13e-06	9606.ENSP00000251453,9606.ENSP00000253024,9606.ENSP00000262584,9606.ENSP00000349748,9606.ENSP00000352257,9606.ENSP00000357705,9606.ENSP00000363018,9606.ENSP00000363676,9606.ENSP00000370010,9606.ENSP00000428085	RPS16,TRIM28,RPL8,SFPQ,XRCC6,S100A4,RPL10A,RPL11,TMSB4X,RPL30
TISSUES	BTO:0000042	Animal	71	14895	0.11	3.72e-06	9606.ENSP00000215071,9606.ENSP00000215793,9606.ENSP00000222673,9606.ENSP00000223095,9606.ENSP00000223136,9606.ENSP00000225388,9606.ENSP00000236671,9606.ENSP00000243077,9606.ENSP00000247665,9606.ENSP00000250495,9606.ENSP00000251453,9606.ENSP00000253024,9606.ENSP00000261973,9606.ENSP00000262027,9606.ENSP00000262584,9606.ENSP00000264954,9606.ENSP00000265069,9606.ENSP00000273398,9606.ENSP00000276079,9606.ENSP00000276390,9606.ENSP00000285093,9606.ENSP00000295927,9606.ENSP00000298510,9606.ENSP00000303057,9606.ENSP00000306015,9606.ENSP00000306330,9606.ENSP00000307280,9606.ENSP00000310226,9606.ENSP00000317379,9606.ENSP00000321259,9606.ENSP00000325905,9606.ENSP00000327070,9606.ENSP00000335304,9606.ENSP00000340329,9606.ENSP00000344456,9606.ENSP00000348849,9606.ENSP00000348886,9606.ENSP00000349748,9606.ENSP00000352257,9606.ENSP00000353375,9606.ENSP00000354826,9606.ENSP00000355217,9606.ENSP00000356969,9606.ENSP00000357048,9606.ENSP00000357516,9606.ENSP00000357705,9606.ENSP00000357836,9606.ENSP00000360473,9606.ENSP00000360939,9606.ENSP00000362271,9606.ENSP00000363018,9606.ENSP00000363676,9606.ENSP00000365131,9606.ENSP00000366819,9606.ENSP00000367265,9606.ENSP00000368646,9606.ENSP00000370010,9606.ENSP00000375978,9606.ENSP00000385923,9606.ENSP00000389649,9606.ENSP00000391249,9606.ENSP00000407375,9606.ENSP00000414982,9606.ENSP00000426119,9606.ENSP00000428085,9606.ENSP00000432282,9606.ENSP00000446252,9606.ENSP00000466134,9606.ENSP00000466897,9606.ENSP00000480332,9606.ENSP00000480359	PSMD8,SF3A1,OGDH,SERPINE1,FIS1,NUFIP2,CTSD,LRP1,PHPT1,NEDD8,RPS16,TRIM28,RBM25,MARS,RPL8,GRPEL1,ZFR,ATP6V1A,NONO,ATP6V1B2,ACAA2,PTX3,PRDX3,PPIC,SYNPO2,YWHAG,MYL1,RAB1B,GLS,TALDO1,SRSF7,MDH2,DLST,CAPRIN1,CTNNB1,RPS26,STOML2,SFPQ,XRCC6,MAP4,CALD1,SNX6,APOA2,COPA,TPM3,S100A4,SNX27,PFDN4,CMPK1,AK1,RPL10A,RPL11,BAG6,UCHL3,CKAP4,PRDX4,TMSB4X,XRCC5,NUCB1,ATP5J,SEPT9,GPX1,KLC1,CRIP2,RPL30,TAGLN,SOD2,PRKCSH,CIRBP,TRAPPC3,PDLIM5
TISSUES	BTO:0005810	Immune system	21	1553	0.57	5.90e-06	9606.ENSP00000215793,9606.ENSP00000236671,9606.ENSP00000251453,9606.ENSP00000253024,9606.ENSP00000261973,9606.ENSP00000262027,9606.ENSP00000262584,9606.ENSP00000276079,9606.ENSP00000306330,9606.ENSP00000349748,9606.ENSP00000352257,9606.ENSP00000357705,9606.ENSP00000360939,9606.ENSP00000363018,9606.ENSP00000363676,9606.ENSP00000365131,9606.ENSP00000370010,9606.ENSP00000391249,9606.ENSP00000428085,9606.ENSP00000466134,9606.ENSP00000466897	SF3A1,CTSD,RPS16,TRIM28,RBM25,MARS,RPL8,NONO,YWHAG,SFPQ,XRCC6,S100A4,CMPK1,RPL10A,RPL11,BAG6,TMSB4X,SEPT9,RPL30,PRKCSH,CIRBP
TISSUES	BTO:0001424	Uterus	17	1020	0.66	6.96e-06	9606.ENSP00000215793,9606.ENSP00000253024,9606.ENSP00000261973,9606.ENSP00000276079,9606.ENSP00000298510,9606.ENSP00000325905,9606.ENSP00000354826,9606.ENSP00000357048,9606.ENSP00000357516,9606.ENSP00000357705,9606.ENSP00000363018,9606.ENSP00000365131,9606.ENSP00000375978,9606.ENSP00000414982,9606.ENSP00000432282,9606.ENSP00000446252,9606.ENSP00000466897	SF3A1,TRIM28,RBM25,NONO,PRDX3,SRSF7,CALD1,COPA,TPM3,S100A4,RPL10A,BAG6,XRCC5,KLC1,TAGLN,SOD2,CIRBP
TISSUES	BTO:0001253	Skin	17	1069	0.64	1.31e-05	9606.ENSP00000215071,9606.ENSP00000223095,9606.ENSP00000236671,9606.ENSP00000243077,9606.ENSP00000253024,9606.ENSP00000262584,9606.ENSP00000276079,9606.ENSP00000325905,9606.ENSP00000344456,9606.ENSP00000348886,9606.ENSP00000352257,9606.ENSP00000354826,9606.ENSP00000357516,9606.ENSP00000363018,9606.ENSP00000370010,9606.ENSP00000391249,9606.ENSP00000480359	PSMD8,SERPINE1,CTSD,LRP1,TRIM28,RPL8,NONO,SRSF7,CTNNB1,STOML2,XRCC6,CALD1,TPM3,RPL10A,TMSB4X,SEPT9,PDLIM5
TISSUES	BTO:0000753	Lymphoid tissue	20	1496	0.56	1.43e-05	9606.ENSP00000215793,9606.ENSP00000236671,9606.ENSP00000251453,9606.ENSP00000253024,9606.ENSP00000261973,9606.ENSP00000262027,9606.ENSP00000262584,9606.ENSP00000276079,9606.ENSP00000306330,9606.ENSP00000349748,9606.ENSP00000352257,9606.ENSP00000357705,9606.ENSP00000363018,9606.ENSP00000363676,9606.ENSP00000365131,9606.ENSP00000370010,9606.ENSP00000391249,9606.ENSP00000428085,9606.ENSP00000466134,9606.ENSP00000466897	SF3A1,CTSD,RPS16,TRIM28,RBM25,MARS,RPL8,NONO,YWHAG,SFPQ,XRCC6,S100A4,RPL10A,RPL11,BAG6,TMSB4X,SEPT9,RPL30,PRKCSH,CIRBP
TISSUES	BTO:0000174	Embryonic structure	24	2132	0.49	1.52e-05	9606.ENSP00000215071,9606.ENSP00000223095,9606.ENSP00000225388,9606.ENSP00000236671,9606.ENSP00000243077,9606.ENSP00000251453,9606.ENSP00000253024,9606.ENSP00000262584,9606.ENSP00000276079,9606.ENSP00000310226,9606.ENSP00000317379,9606.ENSP00000325905,9606.ENSP00000344456,9606.ENSP00000348849,9606.ENSP00000352257,9606.ENSP00000353375,9606.ENSP00000357048,9606.ENSP00000366819,9606.ENSP00000367265,9606.ENSP00000385923,9606.ENSP00000407375,9606.ENSP00000428085,9606.ENSP00000466897,9606.ENSP00000480359	PSMD8,SERPINE1,NUFIP2,CTSD,LRP1,RPS16,TRIM28,RPL8,NONO,RAB1B,GLS,SRSF7,CTNNB1,RPS26,XRCC6,MAP4,COPA,UCHL3,CKAP4,NUCB1,GPX1,RPL30,CIRBP,PDLIM5
TISSUES	BTO:0000671	Kidney	15	941	0.64	6.76e-05	9606.ENSP00000236671,9606.ENSP00000251453,9606.ENSP00000261973,9606.ENSP00000262584,9606.ENSP00000273398,9606.ENSP00000276079,9606.ENSP00000276390,9606.ENSP00000298510,9606.ENSP00000327070,9606.ENSP00000352257,9606.ENSP00000357516,9606.ENSP00000365131,9606.ENSP00000368646,9606.ENSP00000389649,9606.ENSP00000407375	CTSD,RPS16,RBM25,RPL8,ATP6V1A,NONO,ATP6V1B2,PRDX3,MDH2,XRCC6,TPM3,BAG6,PRDX4,ATP5J,GPX1
TISSUES	BTO:0001271	Leukemia cell	15	949	0.63	7.33e-05	9606.ENSP00000215071,9606.ENSP00000253024,9606.ENSP00000276079,9606.ENSP00000321259,9606.ENSP00000327070,9606.ENSP00000344456,9606.ENSP00000348849,9606.ENSP00000349748,9606.ENSP00000352257,9606.ENSP00000365131,9606.ENSP00000370010,9606.ENSP00000375978,9606.ENSP00000389649,9606.ENSP00000391249,9606.ENSP00000428085	PSMD8,TRIM28,NONO,TALDO1,MDH2,CTNNB1,RPS26,SFPQ,XRCC6,BAG6,TMSB4X,XRCC5,ATP5J,SEPT9,RPL30
TISSUES	BTO:0001369	Vertebrate muscular system	13	725	0.69	0.00010	9606.ENSP00000298510,9606.ENSP00000306015,9606.ENSP00000306330,9606.ENSP00000307280,9606.ENSP00000310226,9606.ENSP00000348886,9606.ENSP00000349748,9606.ENSP00000354826,9606.ENSP00000356969,9606.ENSP00000357516,9606.ENSP00000357705,9606.ENSP00000362271,9606.ENSP00000432282	PRDX3,SYNPO2,YWHAG,MYL1,RAB1B,STOML2,SFPQ,CALD1,APOA2,TPM3,S100A4,AK1,TAGLN
TISSUES	BTO:0000254	Female reproductive gland	26	2783	0.4	0.00013	9606.ENSP00000215071,9606.ENSP00000215793,9606.ENSP00000222673,9606.ENSP00000251453,9606.ENSP00000253024,9606.ENSP00000262027,9606.ENSP00000262584,9606.ENSP00000264954,9606.ENSP00000265069,9606.ENSP00000276079,9606.ENSP00000298510,9606.ENSP00000321259,9606.ENSP00000340329,9606.ENSP00000344456,9606.ENSP00000352257,9606.ENSP00000357048,9606.ENSP00000357516,9606.ENSP00000363018,9606.ENSP00000365131,9606.ENSP00000370010,9606.ENSP00000375978,9606.ENSP00000391249,9606.ENSP00000428085,9606.ENSP00000432282,9606.ENSP00000446252,9606.ENSP00000466134	PSMD8,SF3A1,OGDH,RPS16,TRIM28,MARS,RPL8,GRPEL1,ZFR,NONO,PRDX3,TALDO1,CAPRIN1,CTNNB1,XRCC6,COPA,TPM3,RPL10A,BAG6,TMSB4X,XRCC5,SEPT9,RPL30,TAGLN,SOD2,PRKCSH
TISSUES	BTO:0000431	Excretory gland	16	1277	0.53	0.00055	9606.ENSP00000236671,9606.ENSP00000251453,9606.ENSP00000261973,9606.ENSP00000262584,9606.ENSP00000273398,9606.ENSP00000276079,9606.ENSP00000276390,9606.ENSP00000298510,9606.ENSP00000327070,9606.ENSP00000352257,9606.ENSP00000357516,9606.ENSP00000365131,9606.ENSP00000368646,9606.ENSP00000389649,9606.ENSP00000407375,9606.ENSP00000428085	CTSD,RPS16,RBM25,RPL8,ATP6V1A,NONO,ATP6V1B2,PRDX3,MDH2,XRCC6,TPM3,BAG6,PRDX4,ATP5J,GPX1,RPL30
TISSUES	BTO:0001085	Vascular system	9	398	0.79	0.00067	9606.ENSP00000223095,9606.ENSP00000276079,9606.ENSP00000295927,9606.ENSP00000306330,9606.ENSP00000352257,9606.ENSP00000354826,9606.ENSP00000370010,9606.ENSP00000375978,9606.ENSP00000432282	SERPINE1,NONO,PTX3,YWHAG,XRCC6,CALD1,TMSB4X,XRCC5,TAGLN
TISSUES	BTO:0000862	Heart ventricle	5	84	1.21	0.00070	9606.ENSP00000222673,9606.ENSP00000285093,9606.ENSP00000327070,9606.ENSP00000357516,9606.ENSP00000362271	OGDH,ACAA2,MDH2,TPM3,AK1
TISSUES	BTO:0000202	Sense organ	14	1020	0.57	0.00071	9606.ENSP00000251453,9606.ENSP00000262584,9606.ENSP00000276079,9606.ENSP00000276390,9606.ENSP00000327070,9606.ENSP00000340329,9606.ENSP00000352257,9606.ENSP00000353375,9606.ENSP00000362271,9606.ENSP00000363018,9606.ENSP00000370010,9606.ENSP00000389649,9606.ENSP00000391249,9606.ENSP00000446252	RPS16,RPL8,NONO,ATP6V1B2,MDH2,CAPRIN1,XRCC6,MAP4,AK1,RPL10A,TMSB4X,ATP5J,SEPT9,SOD2
TISSUES	BTO:0001078	Placenta	15	1176	0.54	0.00078	9606.ENSP00000223095,9606.ENSP00000236671,9606.ENSP00000243077,9606.ENSP00000251453,9606.ENSP00000262584,9606.ENSP00000276079,9606.ENSP00000310226,9606.ENSP00000325905,9606.ENSP00000344456,9606.ENSP00000352257,9606.ENSP00000385923,9606.ENSP00000407375,9606.ENSP00000428085,9606.ENSP00000466897,9606.ENSP00000480359	SERPINE1,CTSD,LRP1,RPS16,RPL8,NONO,RAB1B,SRSF7,CTNNB1,XRCC6,NUCB1,GPX1,RPL30,CIRBP,PDLIM5
TISSUES	BTO:0001374	Thymus	7	252	0.88	0.0015	9606.ENSP00000262027,9606.ENSP00000276079,9606.ENSP00000352257,9606.ENSP00000370010,9606.ENSP00000391249,9606.ENSP00000466134,9606.ENSP00000466897	MARS,NONO,XRCC6,TMSB4X,SEPT9,PRKCSH,CIRBP
TISSUES	BTO:0000988	Pancreas	10	568	0.68	0.0016	9606.ENSP00000223136,9606.ENSP00000236671,9606.ENSP00000251453,9606.ENSP00000262584,9606.ENSP00000310226,9606.ENSP00000348886,9606.ENSP00000363018,9606.ENSP00000363676,9606.ENSP00000367265,9606.ENSP00000370010	FIS1,CTSD,RPS16,RPL8,RAB1B,STOML2,RPL10A,RPL11,CKAP4,TMSB4X
TISSUES	BTO:0000131	Blood plasma	8	391	0.75	0.0034	9606.ENSP00000236671,9606.ENSP00000306330,9606.ENSP00000353375,9606.ENSP00000357516,9606.ENSP00000357705,9606.ENSP00000365131,9606.ENSP00000466134,9606.ENSP00000480359	CTSD,YWHAG,MAP4,TPM3,S100A4,BAG6,PRKCSH,PDLIM5
TISSUES	BTO:0001486	Skeletal system	14	1203	0.5	0.0037	9606.ENSP00000222673,9606.ENSP00000236671,9606.ENSP00000243077,9606.ENSP00000265069,9606.ENSP00000298510,9606.ENSP00000306015,9606.ENSP00000307280,9606.ENSP00000349748,9606.ENSP00000352257,9606.ENSP00000356969,9606.ENSP00000357516,9606.ENSP00000362271,9606.ENSP00000375978,9606.ENSP00000432282	OGDH,CTSD,LRP1,ZFR,PRDX3,SYNPO2,MYL1,SFPQ,XRCC6,APOA2,TPM3,AK1,XRCC5,TAGLN
TISSUES	BTO:0000604	Adenocarcinoma cell	9	524	0.67	0.0044	9606.ENSP00000222673,9606.ENSP00000262027,9606.ENSP00000265069,9606.ENSP00000276079,9606.ENSP00000306330,9606.ENSP00000344456,9606.ENSP00000353375,9606.ENSP00000357516,9606.ENSP00000446252	OGDH,MARS,ZFR,NONO,YWHAG,CTNNB1,MAP4,TPM3,SOD2
TISSUES	BTO:0000648	Intestine	14	1249	0.48	0.0053	9606.ENSP00000262027,9606.ENSP00000262584,9606.ENSP00000265069,9606.ENSP00000276079,9606.ENSP00000340329,9606.ENSP00000344456,9606.ENSP00000352257,9606.ENSP00000360939,9606.ENSP00000362271,9606.ENSP00000363018,9606.ENSP00000370010,9606.ENSP00000432282,9606.ENSP00000446252,9606.ENSP00000480332	MARS,RPL8,ZFR,NONO,CAPRIN1,CTNNB1,XRCC6,CMPK1,AK1,RPL10A,TMSB4X,TAGLN,SOD2,TRAPPC3
TISSUES	BTO:0001363	Testis	17	1756	0.42	0.0055	9606.ENSP00000215071,9606.ENSP00000222673,9606.ENSP00000262027,9606.ENSP00000264954,9606.ENSP00000265069,9606.ENSP00000276079,9606.ENSP00000298510,9606.ENSP00000340329,9606.ENSP00000352257,9606.ENSP00000357048,9606.ENSP00000357516,9606.ENSP00000365131,9606.ENSP00000370010,9606.ENSP00000375978,9606.ENSP00000391249,9606.ENSP00000446252,9606.ENSP00000466134	PSMD8,OGDH,MARS,GRPEL1,ZFR,NONO,PRDX3,CAPRIN1,XRCC6,COPA,TPM3,BAG6,TMSB4X,XRCC5,SEPT9,SOD2,PRKCSH
TISSUES	BTO:0001629	Left ventricle	4	74	1.17	0.0058	9606.ENSP00000222673,9606.ENSP00000285093,9606.ENSP00000327070,9606.ENSP00000357516	OGDH,ACAA2,MDH2,TPM3
TISSUES	BTO:0000421	Connective tissue	11	871	0.54	0.0099	9606.ENSP00000285093,9606.ENSP00000298510,9606.ENSP00000306330,9606.ENSP00000310226,9606.ENSP00000352257,9606.ENSP00000354826,9606.ENSP00000357516,9606.ENSP00000357705,9606.ENSP00000368646,9606.ENSP00000375978,9606.ENSP00000432282	ACAA2,PRDX3,YWHAG,RAB1B,XRCC6,CALD1,TPM3,S100A4,PRDX4,XRCC5,TAGLN
TISSUES	BTO:0000439	Eye	10	786	0.54	0.0175	9606.ENSP00000262584,9606.ENSP00000276079,9606.ENSP00000276390,9606.ENSP00000340329,9606.ENSP00000353375,9606.ENSP00000362271,9606.ENSP00000363018,9606.ENSP00000370010,9606.ENSP00000389649,9606.ENSP00000391249	RPL8,NONO,ATP6V1B2,CAPRIN1,MAP4,AK1,RPL10A,TMSB4X,ATP5J,SEPT9
TISSUES	BTO:0001103	Skeletal muscle	7	455	0.62	0.0415	9606.ENSP00000298510,9606.ENSP00000306015,9606.ENSP00000307280,9606.ENSP00000349748,9606.ENSP00000356969,9606.ENSP00000357516,9606.ENSP00000362271	PRDX3,SYNPO2,MYL1,SFPQ,APOA2,TPM3,AK1
TISSUES	BTO:0001539	Parenchyma	2	14	1.59	0.0419	9606.ENSP00000223095,9606.ENSP00000370010	SERPINE1,TMSB4X
TISSUES	BTO:0000132	Blood platelet	6	337	0.68	0.0430	9606.ENSP00000236671,9606.ENSP00000306330,9606.ENSP00000353375,9606.ENSP00000357705,9606.ENSP00000466134,9606.ENSP00000480359	CTSD,YWHAG,MAP4,S100A4,PRKCSH,PDLIM5
TISSUES	BTO:0001368	Thorax	8	595	0.56	0.0430	9606.ENSP00000262027,9606.ENSP00000276079,9606.ENSP00000352257,9606.ENSP00000370010,9606.ENSP00000391249,9606.ENSP00000428085,9606.ENSP00000466134,9606.ENSP00000466897	MARS,NONO,XRCC6,TMSB4X,SEPT9,RPL30,PRKCSH,CIRBP
TISSUES	BTO:0001702	Left atrium	3	61	1.13	0.0437	9606.ENSP00000327070,9606.ENSP00000357516,9606.ENSP00000432282	MDH2,TPM3,TAGLN
